task file path,nb of modal servers, nb of Lo tasks,total nb of possible allocation in simple modal servers, generation of best individual,average time processing for a generation, time of generation initial population
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115148498665.txt,2,1,3,-1,2.31,134
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115142777419.txt,3,1,2,7,39.16,178
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115143218923.txt,3,3,0,-1,34.85,201
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115147937105.txt,2,2,4,10,7.1,163
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115146209882.txt,3,2,3,6,65.81,206
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115143924784.txt,2,2,4,4,4.35,212
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115149300884.txt,3,1,4,-1,3.97,173
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115143293925.txt,3,1,3,-1,23.54,165
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115144678608.txt,3,4,2,-1,24.56,277
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115145829101.txt,3,1,2,-1,4.0,169
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115147869391.txt,3,2,5,0,7.55,189
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115144531018.txt,3,1,1,-1,6.28,160
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115144210124.txt,3,2,4,7,6.21,203
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115148939306.txt,3,1,0,-1,17.54,142
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115148141334.txt,4,2,4,2,188.33,281
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_2811514658480.txt,2,1,2,-1,2.42,178
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_281151434670.txt,3,1,0,-1,11.88,147
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115143365109.txt,3,1,3,-1,12.56,166
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115145313060.txt,3,2,0,-1,4.63,166
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115147362128.txt,3,2,4,0,11.59,275
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115147436166.txt,3,3,5,9,6.37,328
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115145753357.txt,3,2,4,2,5.57,504
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115146492397.txt,2,1,3,-1,2.82,178
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115143580615.txt,3,1,0,-1,14.5,144
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_281151441125.txt,5,3,13,7,207.71,435
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115147141151.txt,3,1,3,-1,8.5,173
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115143147827.txt,3,2,4,1,6.42,192
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115144137522.txt,2,1,0,-1,1.87,112
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115148349737.txt,2,2,4,3,4.49,162
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115147289955.txt,2,1,2,-1,1.76,127
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115146914448.txt,4,1,0,-1,19.08,178
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115143717730.txt,2,2,1,-1,15.64,161
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115142852192.txt,4,4,11,3,196.75,380
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115146768624.txt,4,1,3,-1,24.35,210
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115145605694.txt,2,1,0,-1,3.21,112
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_1.1/taskParameters_processor_4_28115142928786.txt,3,4,13,6,50.41,306
