File task set path, File best allocation path, nb of tasks, Umltc, UHiHi, ULoLo, Umxcrun, UHi-LoHi, nb of Hi tasks
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_28115340842025.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_28115340842025.txt_modal_server_allocation.txt,10,3.49699036996,2.8,0.696990369959,3.14160998133,2.27955778064,7
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_28115340776260.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_28115340776260.txt_modal_server_allocation.txt,12,3.5951639583,2.8,0.795163958298,2.8,2.15341139401,6
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_28115345925967.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_28115345925967.txt_modal_server_allocation.txt,9,3.33570069928,2.8,0.535700699286,2.94347853259,2.16286399206,5
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_2811534350116.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_2811534350116.txt_modal_server_allocation.txt,10,3.14470456366,2.8,0.344704563656,2.8,2.05517843981,7
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_28115343651824.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_28115343651824.txt_modal_server_allocation.txt,9,3.09820447455,2.8,0.298204474545,3.09820447455,2.13664036981,7
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_28115343383895.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_28115343383895.txt_modal_server_allocation.txt,9,3.00810377728,2.8,0.208103777286,2.8,2.17681051728,7
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_28115345469035.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_28115345469035.txt_modal_server_allocation.txt,15,3.50631597788,2.8,0.706315977879,3.01471364846,2.35043689312,8
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_28115344116744.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_28115344116744.txt_modal_server_allocation.txt,13,3.15179469633,2.8,0.351794696327,2.8,2.00624160341,9
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_28115345199712.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_28115345199712.txt_modal_server_allocation.txt,9,2.91065675948,2.8,0.11065675948,2.8,1.97695878757,8
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_2811534013123.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_2.8/taskParameters_processor_4_2811534013123.txt_modal_server_allocation.txt,10,3.44427337277,2.8,0.644273372766,3.14577574257,2.08383426547,5
