task file path,nb of modal servers, nb of Lo tasks,total nb of possible allocation in simple modal servers, generation of best individual,average time processing for a generation, time of generation initial population
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115354125548.txt,9,1,5,-1,373.43,557
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115358464873.txt,6,3,10,24,1220.88,663
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115358798860.txt,5,8,36,9,-5231.54,873
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_2811535765033.txt,8,1,6,-1,95.16,549
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115358663549.txt,8,4,16,4,355.28,703
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115359876744.txt,9,4,28,1,815.32,1023
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115353865254.txt,6,2,7,-1,33.85,383
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115356406135.txt,6,6,15,2,-8394.72,789
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115357199155.txt,6,5,7,1,394.62,691
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115356273471.txt,6,1,5,-1,444.48,354
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_2811535671626.txt,7,3,25,0,160.04,614
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115353734721.txt,9,5,10,3,429.75,1037
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115354529633.txt,5,4,23,0,284.29,511
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115357936678.txt,8,6,13,-1,596.07,1022
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115358399286.txt,7,1,3,0,75.67,383
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_281153557005.txt,7,6,25,2,2877.23,949
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_281153594560.txt,7,3,9,5,144.33,560
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115359277804.txt,6,2,9,-1,234.34,422
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115359811737.txt,6,3,9,2,119.37,466
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115359942021.txt,7,5,40,0,94.89,1130
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115355401909.txt,7,1,9,-1,273.75,384
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_2811535460478.txt,5,4,18,4,181.51,461
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115355798753.txt,7,3,14,-1,99.47,603
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115357870848.txt,8,2,6,-1,52.35,533
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115359480772.txt,8,2,25,-1,95.26,579
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115355601038.txt,8,3,19,0,129.45,704
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115356929619.txt,8,2,10,-1,96.63,567
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115356668831.txt,6,1,3,-1,8.27,300
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115355270661.txt,8,2,7,-1,183.23,537
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_281153581391.txt,5,1,3,-1,6.32,241
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115358596212.txt,5,3,15,0,169.27,427
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115358263400.txt,9,8,38,-1,245.2,1552
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115355730825.txt,9,7,46,3,2713.69,1408
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115354735878.txt,6,4,17,0,514.49,602
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115356136822.txt,7,2,12,1,765.42,637
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_2811535975127.txt,6,4,24,2,105.1,576
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115354670733.txt,6,4,14,11,1300.87,634
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115353396464.txt,7,1,4,-1,80.32,374
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_2811535574957.txt,5,4,24,7,58.75,526
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115354938493.txt,8,2,7,-1,1185.21,564
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115354325027.txt,7,5,32,-1,238.87,855
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115359208976.txt,6,3,11,-1,93.17,472
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115358868814.txt,8,2,10,-1,47.67,539
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115355204850.txt,8,2,20,-1,487.3,586
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115356799993.txt,9,2,1,-1,-9282.29,590
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115355139900.txt,7,3,11,-1,294.75,591
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115353930796.txt,8,3,10,0,311.01,744
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115354463038.txt,8,3,31,-1,738.94,758
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115356734675.txt,7,6,7,-1,158.95,806
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115357668109.txt,7,3,20,2,174.0,603
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115356864746.txt,6,2,12,-1,667.05,420
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115358935430.txt,5,3,13,31,159.4,435
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115358132532.txt,5,2,12,-1,26.29,340
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115355532319.txt,9,3,8,1,964.54,832
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115357802853.txt,8,2,11,-1,189.73,593
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115359343768.txt,6,3,25,-1,642.95,532
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115354393584.txt,9,4,21,-1,294.52,906
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115357400499.txt,7,3,6,14,5504.0,550
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115355665783.txt,6,2,5,3,83.05,448
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115353668494.txt,7,2,15,-1,68.42,472
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115358198095.txt,7,1,2,-1,11.88,354
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115353463314.txt,6,3,12,35,26.63,456
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115356999101.txt,10,4,28,4,3843.36,1114
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115359677198.txt,6,6,15,-1,-8443.28,803
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115356205098.txt,10,5,9,-1,2905.46,1129
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115354804770.txt,8,1,2,-1,254.47,438
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115358729990.txt,5,2,7,-1,45.52,319
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115353800250.txt,9,5,41,1,323.55,1163
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.0/taskParameters_processor_4_28115355932696.txt,7,6,17,-1,2874.59,861
