File task set path, File best allocation path, nb of tasks, Umltc, UHiHi, ULoLo, Umxcrun, UHi-LoHi, nb of Hi tasks
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115458363901.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115458363901.txt_modal_server_allocation.txt,20,4.6144794119,3.9,0.714479411897,4.2292529655,3.02581027607,11
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115456407341.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115456407341.txt_modal_server_allocation.txt,18,4.55314962522,3.9,0.653149625214,4.14134360259,2.76525030055,10
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_2811551237651.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_2811551237651.txt_modal_server_allocation.txt,14,4.33762744122,3.9,0.43762744122,3.9,3.13223534848,10
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115456203537.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115456203537.txt_modal_server_allocation.txt,12,3.99110669993,3.9,0.0911066999302,3.9,3.05317013929,11
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115456751899.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115456751899.txt_modal_server_allocation.txt,10,4.03493767848,3.9,0.134937678484,3.9,3.09169805463,8
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_2811551905355.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_2811551905355.txt_modal_server_allocation.txt,15,4.10405042068,3.9,0.204050420687,3.9,2.97597387636,12
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115456477336.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115456477336.txt_modal_server_allocation.txt,12,4.37968847639,3.9,0.479688476389,4.37968847639,2.89699789441,8
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115457213984.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115457213984.txt_modal_server_allocation.txt,11,3.92551100014,3.9,0.02551100014,3.9,2.98719637936,10
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115458701192.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115458701192.txt_modal_server_allocation.txt,11,4.35136022408,3.9,0.451360224078,3.9,2.70919967004,7
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_2811551171186.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_2811551171186.txt_modal_server_allocation.txt,12,4.20851046662,3.9,0.308510466615,3.9,3.07863208976,8
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115456338278.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115456338278.txt_modal_server_allocation.txt,16,4.33505633471,3.9,0.435056334707,4.01660490821,2.81315721679,11
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115458836038.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115458836038.txt_modal_server_allocation.txt,13,4.63492071558,3.9,0.734920715578,4.27591669552,2.95001656278,7
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115456687114.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115456687114.txt_modal_server_allocation.txt,10,4.13854153075,3.9,0.238541530752,3.9,3.20869734214,7
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_2811551669987.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_2811551669987.txt_modal_server_allocation.txt,11,4.09443151688,3.9,0.194431516882,3.9,3.19501325843,9
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_2811551827262.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_2811551827262.txt_modal_server_allocation.txt,10,4.05184521976,3.9,0.151845219761,3.9,3.09552288817,7
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115455933117.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115455933117.txt_modal_server_allocation.txt,14,4.24169079591,3.9,0.341690795908,3.9,3.08006363723,10
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115457279521.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115457279521.txt_modal_server_allocation.txt,15,4.41115822531,3.9,0.511158225311,3.9,2.70353963429,11
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_2811550759927.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_2811550759927.txt_modal_server_allocation.txt,14,4.27935330158,3.9,0.37935330158,3.9,2.9983252448,9
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_2811551514393.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_2811551514393.txt_modal_server_allocation.txt,21,4.76571273524,3.9,0.865712735236,4.29233111717,2.98205841627,11
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115459523238.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_28115459523238.txt_modal_server_allocation.txt,14,4.40160955179,3.9,0.501609551783,4.09342678566,2.74327691606,8
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_2811551593728.txt,/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_2_8_log_uniform_100sets/Utilization_3.9/taskParameters_processor_4_2811551593728.txt_modal_server_allocation.txt,13,4.31158939462,3.9,0.411589394621,3.9,3.04167257132,8
