task file path,nb of modal servers, nb of Lo tasks,total nb of possible allocation in simple modal servers, generation of best individual,average time processing for a generation, time of generation initial population
../taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_0.5_4_log_uniform_500sets/Utilization_0.8/taskParameters_processor_4_27182634664342.txt,2,2,3,3,7.86,152
../taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_0.5_4_log_uniform_500sets/Utilization_0.8/taskParameters_processor_4_27182643289647.txt,2,1,0,-1,1.82,116
../taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_0.5_4_log_uniform_500sets/Utilization_0.8/taskParameters_processor_4_27182637597438.txt,2,1,0,-1,1.52,119
../taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_0.5_4_log_uniform_500sets/Utilization_0.8/taskParameters_processor_4_27182639525759.txt,2,1,0,-1,1.64,108
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_0.5_4_log_uniform_500sets/Utilization_0.8/taskParameters_processor_4_27182631964480.txt,2,2,3,-1,8.26,210
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_0.5_4_log_uniform_500sets/Utilization_0.8/taskParameters_processor_4_27182638710995.txt,2,1,0,-1,1.6,116
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_0.5_4_log_uniform_500sets/Utilization_0.8/taskParameters_processor_4_27182649614335.txt,3,1,0,-1,7.07,147
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_0.5_4_log_uniform_500sets/Utilization_0.8/taskParameters_processor_4_27182646476033.txt,2,1,0,-1,5.59,111
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_0.5_4_log_uniform_500sets/Utilization_0.8/taskParameters_processor_4_27182638188763.txt,2,2,1,-1,4.14,156
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_0.5_4_log_uniform_500sets/Utilization_0.8/taskParameters_processor_4_27182635396054.txt,2,1,3,-1,2.9,138
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_0.5_4_log_uniform_500sets/Utilization_0.8/taskParameters_processor_4_27182636285452.txt,2,1,0,-1,1.98,115
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_0.5_4_log_uniform_500sets/Utilization_0.8/taskParameters_processor_4_27182638830407.txt,2,3,9,-1,20.95,205
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_0.5_4_log_uniform_500sets/Utilization_0.8/taskParameters_processor_4_27182637292563.txt,2,2,0,-1,9.18,152
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_0.5_4_log_uniform_500sets/Utilization_0.8/taskParameters_processor_4_27182634775431.txt,2,1,0,-1,13.15,111
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_0.5_4_log_uniform_500sets/Utilization_0.8/taskParameters_processor_4_2718263298454.txt,2,2,1,-1,2.91,170
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_0.5_4_log_uniform_500sets/Utilization_0.8/taskParameters_processor_4_27182644494975.txt,2,2,3,-1,5.35,156
/cal/homes/lmillet/Projet-PAF/taskGenerationBaruah/Log_nbProc_4_prob_hi_0.7_period_10_100_util_0.05_0.9_ratio_0.5_4_log_uniform_500sets/Utilization_0.8/taskParameters_processor_4_27182643933613.txt,2,1,0,-1,1.72,119
